ticker,MDS1,MDS2
SWK,0.558131689421162,0.8857919664404027
SYF,0.636586601535295,-1.1319351451408601
SYK,-0.11385961971604093,0.6545918441930751
T,0.1760250368902787,-0.12626687062379163
TEAM,-1.0689032196509722,-2.0777341854742852
TFC,0.37015382402326635,-1.7709240985620531
TFX,-1.407530368866251,-0.2447434647088498
TGT,1.7281687867604048,0.9826396799804604
TJX,1.6614805057590358,1.2539308490796786
TKO,0.060278745552684414,1.35185794103346
TMO,-0.18331287959778175,0.6380018107903961
TMUS,0.42698981215250026,-0.1066347906962005
TOL,-0.17264341064748318,1.179409238718622
TPR,1.7172723663266025,-0.32221531337405507
TREX,-0.8926744907800275,1.5603686361689455
TRMB,-0.7564047441877386,1.3462677307865538
TRV,0.5654121613933852,-0.29972569999790083
TSLA,-0.008250591559306514,1.462128430663547
TT,0.44226859082161935,1.0246687317678727
TTWO,-4.90271706311612,-2.0452151641757053
TXN,-1.099219553971518,0.20624154708899808
U,-2.5592697921416607,0.5759779708730982
UBER,0.34646553901365806,0.857636689489676
UDR,-0.24217597146309863,-0.12265697444837868
UEC,-4.414637164198246,0.3816276595409028
UNH,1.3316933611395096,0.9455632461738653
UNM,1.0453697633926444,-0.5834031868605949
UNP,-0.24092233311662337,-0.5438066640143349
UPS,1.3270477783050487,0.3310053385729703
URBN,0.39252218605546557,1.5928403068407189
URG,-3.595947119866207,-2.903074197199343
USB,0.9121707850112242,-1.8308531285733494
USEG,-4.878884508673555,-0.9702570584865408
UUUU,-3.294187288470406,-2.151791555062932
V,-1.811769978998859,-0.773406641331714
VFC,1.591999977400589,-0.07957245550971978
VLO,1.6979842522019897,1.8133284489411206
VOYA,2.3786927093592825,-3.1223621334142644
VRTX,-1.6560897685656208,1.1022173378458346
VSAT,0.3166859070769082,-0.056555664788447216
VTR,0.1478473427453883,0.866108069990215
VZ,0.45818481651889226,-0.1713980847990031
WAT,-0.6432765385798983,0.6389012189156889
WBD,0.6481437647820197,0.4535181038974902
WDC,-0.36116658830327125,0.21462525796185578
WDFC,0.04560089197029255,2.195733433342073
WEC,0.4470705343386461,-0.5073220522546033
WELL,-0.40502221300356905,1.513945367854897
WFC,0.48511666428906125,-2.486060874434679
WHD,-0.8167516972988792,1.6542159289057885
WM,0.7168854614708037,-0.19615276502262258
WMT,2.139449387772849,1.9612823515731788
WRB,0.6082500680851755,-0.34093050633546207
WSM,0.9880619275273327,1.9461504656521726
WWW,1.2046393735867995,0.34014733082058557
WY,0.04740569287629209,1.3189424650463715
WYNN,2.807287194719069,-2.9521118968183244
XEL,0.31209780737800885,-0.2201417080024032
XOM,-0.0656654604037035,1.2905085445261684
XYL,-0.3772555300673298,1.4330769677011532
YUM,2.1195628092878547,-5.1519009217087985
Z,-0.896378622558014,2.632157227245743
ZBH,-0.11428373230582983,1.0792154641493383
ZM,-2.2508657018520504,1.2067398334015293
ZS,-0.1444458840417945,-0.896609102118638
ZTS,-0.4862612490288286,-0.9873753463729106
