ticker,LDA1,LDA2
PCAR,0.16443408090601347,-0.31043587271060924
PCG,-0.8439498730556841,-0.1893625654340142
PCTY,0.04537921174270255,0.31190635656367965
PENN,-0.6645090038588292,-0.27951323116936017
PEP,-0.05349453723806123,-0.6885444024389171
PFE,-0.28808576447804696,-0.02479335245327175
PFG,-2.4194114045462887,0.29600653543663014
PG,0.3290654701788091,-0.3165727047110949
PH,0.427563681705071,-0.22694373079738697
PHM,0.9225978183004858,-0.27288639504317996
PKG,0.26265037227147775,-0.5418624239315253
PL,0.3114335559889247,2.6039984450653963
PLD,-1.1351408459540298,0.9270584316938146
PM,-0.38447772325912877,-0.5609566529828449
PNC,-1.9123092322078314,0.717826524119974
PODD,0.8646325705053016,-0.12468801761438017
POOL,0.7020875220579448,-1.0822945499808825
PPG,0.269586605780613,-0.35900342661508033
PRGO,0.3039971397722627,0.23542979055728233
PRU,-2.2264763498518003,0.3340278258555668
PSA,-0.8267505742313845,0.4496573586712187
PSX,0.6345594964324849,-1.1434057457593136
PVH,-0.03846286333642041,-0.5181828055370603
PYPL,-0.39251408631542706,-0.20783640879224252
QBTS,3.5675393598150538,4.54321481679902
QCOM,1.3617082554536584,0.08046773058967473
QSR,-0.7690993840119091,-0.1800040633572319
RARE,3.5738077883431254,4.452307347974593
RBLX,-0.13753101125861564,1.1817133437691834
RCL,-0.43812158311611654,-0.16563711815561769
RDW,-0.4442750620061418,1.9105554907792763
REGN,2.0316567783984176,2.099653209305647
RF,-2.3026682861565346,0.9818942654067944
RGTI,1.6465108155641779,3.457652252713686
RH,-1.7180853848965627,-0.28481465177288945
RHP,-0.8609298738372038,-0.2465799983632818
RJF,-1.0509848939937252,-0.005313675965766015
RKLB,1.9868547345396583,2.4409015726553593
RKT,-4.9437537447033835,-1.0762993795700944
RL,0.43712838162042456,-0.7391225193927646
RLI,-0.5909991867451723,-0.00974957900502014
RMD,0.98600958457151,0.3471485227136041
RNG,0.3660850817101565,-1.5438975352616924
ROK,0.4744186094794832,-0.2606009433750099
ROP,0.17491906040116934,0.7035097249678801
ROST,0.9166914974769313,-1.0799847067517545
RPM,0.43351697615275536,-0.603146408847301
RRC,-0.026436666163936175,0.10513909027659413
RSG,-0.10832458466626911,-0.37171697018573446
RTX,0.07971994273981386,-0.18285045144223216
SAIC,0.31282206767042886,-1.0091358324567075
SBUX,-0.29983813379826785,-1.5440070964257606
SCHW,-2.21710715827553,0.8198348472205068
SERV,1.3860550093309587,3.776146324565902
SFM,1.0508882873265484,-1.5454312391449432
SHEN,-0.39517681682876765,-0.014269326129206809
SHW,-0.01672032756185621,-0.7562058752746907
SIG,0.1992339871698237,-0.831816243848836
SIRI,-0.12551766730647088,-0.010926194532901811
SITE,0.6056547905395485,-0.8286271741522561
SITM,1.8479391269348262,1.8243604572235257
SJM,-0.08755767317676603,-0.2227740576951427
SLB,0.26829057422816044,-0.23484074400167443
SLDP,1.9184855461519101,4.823685156971827
SM,-0.41125927322522654,-0.026051269553895855
SMR,1.0669592153788883,3.6449594229898485
SNA,0.6134571501536223,0.13572200320662303
SNOW,1.8361451986367114,1.3334619710077174
SPB,0.3261655039856809,-0.33865372892305395
SPCE,1.3405989536923495,2.8506178213989437
SPG,-2.4640022483364676,1.7963286627559882
STE,0.3298690312251497,0.04202580401618017
STLD,0.5870238638492129,-0.5853179610077162
