ticker,profit_margin,debt_ratio,roe,asset_turnover,ocf_margin,rd_intensity,roa,equity_multiplier
HSY,0.07554015471013403,0.6625682422845529,0.19049096888984743,0.8509077418237885,0.19477033974378274,0.0052730039984345625,0.06427770246141976,2.963562193346633
HUBB,0.15178113130068782,0.531171009138635,0.23054133423425766,0.7102615205133191,0.17619683126304622,0.0,0.10780429710285827,2.138517113230593
HUN,0.04997360549005807,0.5784746970776906,0.10327272727272727,0.8101211689237349,0.05085342248812247,0.021115607953545664,0.040484675694939416,2.550909090909091
IBM,0.15685200266528468,0.7844284961811957,0.3244609164420485,0.4446602580984988,0.19535055896942327,0.12313615162508329,0.0697458519884119,4.6520460671404065
IBP,0.08933620573582872,0.6567214700193423,0.3738554726017749,1.4365570599613153,0.12501683048337148,0.0,0.1283365570599613,2.913086350190168
ICE,0.2622626582278481,0.7882121750056617,0.11464637731281342,0.09233893649506528,0.36882911392405066,0.0,0.024217054943128275,4.734117240186754
IDXX,0.24617503721214895,0.5208897446817273,0.6599446985547996,1.2843961621829563,0.2746019589646309,0.058369980077616894,0.31618627302053054,2.087202243950509
IEX,0.13975415762834417,0.4187671430633752,0.11997517070142769,0.49913382416630575,0.19678958785249456,0.02024584237165582,0.06975602714017612,1.7199255121042831
IFF,0.03296602387511478,0.4457887936097733,0.02536385474070934,0.42640667214847877,0.0780532598714417,0.06372819100091827,0.014056932534554995,1.8043662568885122
ILMN,0.19571724614321898,0.5901565322095124,0.31215571061329417,0.6536724864539434,0.24844577481003915,0.2226571494358738,0.12793497892835642,2.4399559309585017
IMAX,0.08501945335582577,0.521568044061112,0.10321671781728425,0.45883420149860576,0.30976178171287044,0.014178034772264097,0.03900983299236827,2.645915398752852
INCY,0.2502605401574172,0.25732997239282185,0.24898993280668055,0.7388993892330424,0.27493317762517305,0.3987659013133402,0.1849173602714469,1.3464930087752671
INTC,0.005051747299112633,0.4594828523996235,0.002336346374287939,0.24997989868939455,0.18347113692694833,0.26060961534823,0.0012628352780365986,1.8500800658027143
IONQ,3.9255014767413243,0.4195610041340213,0.13432707367804908,0.01978826724510293,2.178093465419641,2.3512875338419885,0.07767887229280353,1.7292613771697825
IP,0.14876872302614877,0.6094457907491307,0.23713495649828017,0.6225371404488462,0.07184564610307184,0.0,0.09261405542092509,2.5604640183449114
IQV,0.08338442673206621,0.7785866951643067,0.20913424573273873,0.5446834090301896,0.16272225628448805,0.0,0.04541811381244991,4.604644010456712
IR,0.07599105987530878,0.4450517018997442,0.05762254950544114,0.41814594582777687,0.17719483982276596,0.014939418891895071,0.031775353606016216,1.8134353505520429
IRM,0.022060243674889377,0.9535618405834333,0.15520174677652657,0.32670914994206635,0.1941538774948973,0.0,0.007207283458537954,21.534014538122562
ISRG,0.28376404661837906,0.1230283449095006,0.16023339317773788,0.4919520790666074,0.3011018708953073,0.13033672141246136,0.13959831269826528,1.1478175493716338
ITW,0.19109947643979058,0.8002229378251177,0.9504029758214507,0.9935595739410453,0.19483919222139118,0.018823236100723013,0.18986871439187517,5.005579665220087
JAZZ,0.08345420572660985,0.6296030478569113,0.08246869807325735,0.3660229481257087,0.3176908444258651,0.0,0.030546154413543136,2.699806232783709
JJSF,0.04143104647262911,0.3002574735740328,0.06785490770098117,1.146023781379818,0.10429671438126922,0.0008842665608915428,0.04748096454508538,1.4290970781890875
JLL,0.030330530410942122,0.5717680368067143,0.10557391907021378,1.4670778772098354,0.045723628788923096,0.0,0.044497250169933326,2.3725942314869113
JNJ,0.2845646704107524,0.5906631193213192,0.3287059746885117,0.472832689122032,0.2604227490365526,0.001157198517936577,0.13455147833944078,2.442975571470617
JPM,0.31268258727192005,0.9180912562995774,0.1574007140531622,0.04123189224615246,0.8099996163269333,0.0,0.01289249474564397,12.208708799849905
KEY,0.24344469586050846,0.88946258020078,0.08974044453167165,0.040747148567368656,0.293890589644616,0.0,0.009919677190166015,9.046710171237917
KLAC,0.33412215138297763,0.7079615004450481,0.865569244913055,0.756548293787263,0.33578879583868654,0.11190489235006905,0.2527795435453213,3.424206060241839
KMB,0.12287955250197605,0.9121534682418997,1.3455392809587217,0.9619253713884665,0.16884538213655986,0.019821243995865507,0.11820095917651187,11.383488681757656
KO,0.2733985523873094,0.6930907495038925,0.4074419472162641,0.45738246069302396,0.15452326818380926,0.0,0.1250477026408182,3.258292144611272
KR,0.006881510681242465,0.8811682982003083,0.1714189303188797,2.9556182811843135,0.049518429715121715,0.0,0.020339118771645348,8.428041167538384
KSS,0.01751787209377214,0.6970513396198174,0.06719367588932806,1.162026642718156,0.08887743929928511,0.0,0.020356234096692113,3.300889328063241
KTOS,0.016335016335016335,0.1908641374837873,0.011020387717276963,0.5458819714656291,0.03125928125928126,0.0297000297000297,0.008916990920881973,1.2358863898211692
LAC,,0.38479276073962176,0.08147501685944045,,,,0.033447225487854435,2.435927514795694
LAZ,0.07432403170157786,0.7998010012277527,0.27108068974595234,0.6449377764518389,0.16297835909750805,0.0,0.047934375742551605,5.655246063949729
LDOS,0.0843134971468499,0.632253761209516,0.29454841334418225,1.2728081227303045,0.10189821823686969,0.010888552463025504,0.1073149040243089,2.7447111472742067
LEA,0.018779746421830598,0.6607784088229548,0.08675100792437092,1.5669974600993053,0.0468117854947096,0.0,0.02942781494431756,2.9479255625508927
LEN,0.060788691960501635,0.35694661673913697,0.09463725744631563,0.9929276819809172,0.006341955087285686,0.0,0.060358774998992906,1.5679121626953938
LII,0.1551017265605451,0.7150521828605026,0.6928037142120196,1.2727963153510706,0.14582411025349834,0.019902604276942622,0.19741290607085107,3.5094144957441324
LIN,0.20296592714647207,0.5422440305470126,0.18036344620211792,0.39146710897635256,0.30453716236097217,0.004325310421938445,0.07945448472073442,2.2700222251274678
LMT,0.06685054898198486,0.8876838235294118,0.746466299657789,1.254144385026738,0.11402036030273958,2.664961091568063e-05,0.08384024064171124,8.90343698854337
LNC,0.06462771798813968,0.9738593110324925,0.1079222446359802,0.04365250572861238,0.00916977816824072,0.0,0.0028211618297044132,38.25453878598936
LOW,0.0771156386899381,1.1831597222222223,0.6709690430573763,1.5936391843971631,0.11431750225992629,0.0,0.12289450354609929,5.459715639810427
LPLA,0.05079755535764222,0.7109957073454666,0.16147935675747993,0.9187101022762808,0.02421522166748021,0.0,0.04666822727800452,3.4601562171097875
LRCX,0.29064525243589967,0.5379948991017209,0.5433405001754782,0.8636854739647117,0.33485576893086855,0.11371411960701451,0.25102608260569326,2.164478266702455
LTBR,,0.004157538461478113,0.0964608956113047,,,,0.09605985572777209,1.004174895751136
LUMN,0.14021931946460248,0.9674742298060683,1.5568487018800359,0.3611321414011997,0.3820351556200613,0.0,0.050637703104070814,30.744852282900627
LUNR,0.3965266901203947,0.7309635820453964,0.11032843950175107,0.27743233212794227,0.06816180216034542,0.0,0.110009324391075,1.002900800567974
LVS,0.1249903971729277,0.9117700729927007,1.0232704402515724,0.5938412408759124,0.23223476991626335,0.020665283859568256,0.07422445255474452,13.786163522012579
LYFT,0.45026765043433126,0.6374857379020921,0.8687912075155726,0.6994710883756718,0.1849888723724368,0.07146933921824952,0.3149492035096582,2.7585121595296562
LYV,0.019680330533939257,0.9881721065060769,1.8301077093949603,1.0998961136248009,0.05536659343530278,0.0,0.02164631906913129,84.5459084082699
M,0.02838070819150347,0.7007020569035596,0.13209876543209875,1.3930902820544402,0.06321559612749215,0.0,0.03953688877940633,3.3411522633744855
MA,0.45646671342746487,0.8569713979725613,1.9345999741501874,0.6054803626493344,0.5381964563447288,0.0,0.2763816311834112,6.999741501874111
MAA,0.20230127208678905,0.512362569113656,0.07891943475115273,0.18447226280779497,0.48805500455836376,0.0,0.03731897343074539,2.1147268398903663
MAR,0.09932788512945849,0.8630718954248366,0.6897374701670644,0.9508351488743646,0.1226609638738257,0.0,0.09444444444444444,7.3031026252983295
MAS,0.10711451996826236,0.9853874254950971,4.378378378378378,1.4539511632378388,0.13514943136736313,0.0,0.1557392809075178,28.113513513513514
MCD,0.31850474242142457,0.9699067461984374,4.781127861529872,0.4517348567588003,0.39244932118281567,0.0,0.1438796941947408,33.23003908431044
MCK,0.011803782564509332,0.9736161218614482,2.192449355432781,4.900574566038653,0.015256674020276133,0.0,0.05784531661868494,37.901933701657455
MDB,0.028878596735039452,0.21455775812163727,0.024099719613949255,0.6554659831948512,0.2050282551687497,0.2907313386614238,0.018928937802220255,1.2731680914035493
MDLZ,0.06360121441731323,0.6378222613901828,0.09486028330366128,0.539077034985382,0.11713418273347692,0.010379635155824274,0.034285954089554746,2.766738911680471
MET,0.04383529655959732,0.961188513700303,0.11898725262342419,0.10344540679526441,0.22173213637071246,0.0,0.0045345600845986,26.24008733009367
META,0.3008369574952977,0.4064739454840023,0.2782966539773433,0.5490559284849776,0.576216872505797,0.2854811261606441,0.16517631502017643,1.684846001942525
MGM,0.011738266679811694,0.9208117429717455,0.08471976614839108,0.4238839297907134,0.1442253232653367,0.0,0.00497566260916997,17.02683095760061
MHK,0.034296363602648025,0.3878485895684321,0.04417613127440794,0.7879859431735989,0.09792868136554973,0.0,0.02702505242085729,1.634636284380113
MKC,0.11540429513325438,0.5630359686070119,0.13761004096574567,0.5181888427623406,0.14066634504334605,0.015511015598731049,0.0598012181449047,2.301124378976728
MKTX,0.2914289563117121,0.4013812700076387,0.21526935837376832,0.4373735713628607,0.4515578989161826,0.0,0.12746332342060462,1.688872944756199
MMI,0.0025279544888738223,0.2708926714862545,0.003165296806681446,0.91292826228874,0.08826917881868117,0.0,0.0023078410986725984,1.3715401846782391
MMM,0.13027096360429694,0.8741950017226301,0.6911952360697575,0.6611719184798452,0.09243225909892576,0.0,0.0861315029284711,8.024883028498511
MNTS,27.448648648648646,0.5748902502542225,1.7775962660443407,0.02753044470348967,20.968468468468465,8.279279279279278,0.755673503807138,2.3523337222870477
MO,0.2984234717986168,1.0985806893794443,1.9837235865219873,0.6647913870405803,0.399072125091284,0.00837664848146398,0.19838935374246794,9.999143346659052
MOS,0.04486243403803392,0.5063378009076761,0.04474178520302196,0.49233459013647823,0.06843450267166705,0.0,0.02208732807464022,2.025676670886809
MP,0.38261280247370133,0.3808827791809863,0.0433979513401595,0.05808273984514099,0.6939685708047995,0.0,0.02222319986750031,1.9528218977873482
MPC,0.030497592295345103,0.7131082127330117,0.2337414808825228,1.5805967482579955,0.062193385029276786,0.0,0.04820439521172056,4.848966154557006
MRK,0.2807832520650351,0.615638653865825,0.34699463939474584,0.4749974427542268,0.25337250619125995,0.24286659180754025,0.13337132669910715,2.6017184351594875
MRNA,1.4516460905349795,0.2989139244610147,0.326242774566474,0.1575620035662182,0.963477366255144,1.6111111111111112,0.22872426649375913,1.4263583815028902
MS,1.6783794545092574,0.9206826870947074,0.15104092016626058,0.007073302963521021,1.7807087397969341,0.0,0.011871686369493125,12.722785581195357
MSFT,0.3614601524896707,0.44510931287893596,0.2964722734140952,0.4551254194244616,0.48331700529596344,0.11531853871164686,0.16450970350709124,1.8021567548525528
MTB,1.7205793602896802,0.8633459791110487,0.09771395277101827,0.00776076062011147,1.812311406155703,0.0,0.013353004543112735,7.3177502827569665
MTD,0.2158735386135353,1.0063663489597445,36.77411575562701,1.0845092691304261,0.23737637526732946,0.04951645378413813,0.234116853586364,157.0759011677103
MTDR,0.2054015432284972,0.5168346644812903,0.13418205732236083,0.3156359866032129,0.6560696073373289,0.0,0.0648321187467492,2.069684901807855
MU,0.22844989030980792,0.3458175318244402,0.1576479276285424,0.45143602502475905,0.46885868692813953,0.10161057306436941,0.1031305103988019,1.5286254961691128
NCLH,0.0430671114551764,0.9019631477209423,0.1915237333294719,0.43597964474346557,0.21264069570653726,0.0,0.018776383952355043,10.20024589481458
NCMI,0.04358552631578948,0.23481451284141866,0.02823654768247203,0.4957195271096616,0.03453947368421053,0.012746710526315791,0.021606196494088868,1.3068726691529038
NDAQ,0.21641249092229484,0.6060928090683669,0.14623374499059458,0.26606125012076126,0.2729363350278383,0.0,0.05757897787653367,2.5397072053651755
NEE,0.24934335327593754,0.687482665087133,0.12516481101670085,0.12886362888478337,0.4554574638844302,0.0,0.032131289341437844,3.8954182537357163
NEM,0.31254135603687855,0.4040370441693948,0.209200696843535,0.39685929868174574,0.4558648374432044,0.007322775596629759,0.12403494336583744,1.6866271001269673
NET,0.04717249624873786,0.758273505961311,0.07008799121115902,0.35915259392577115,0.2781971985348283,0.2363947845347905,0.01694212438968791,4.136906895443359
NFLX,0.24303813935832022,0.5212782820826299,0.4125868742290203,0.8126884847890964,0.22462574228079757,0.07505892255668697,0.1975142972210745,2.0888962471775834
NKE,0.06951132609212032,0.6387818147024249,0.24362370392794974,1.2659996172667378,0.07985488781878253,0.0,0.08800131222832773,2.7684098993415573
NNE,,0.02662565138105234,0.18002113935790656,,,,0.1752279592601431,1.0273539686132367
NNN,0.4208286862741076,0.5299994509217318,0.08841885152151555,0.09875018058277994,0.7202781649577366,0.0,0.04155690876398217,2.1276570888292134
NOC,0.09968060256471373,0.6754578897171887,0.250809643756747,0.8165910816123947,0.11338608952662439,2.6219192448872577e-05,0.08139829106409482,3.0812642437327575
NOV,0.016582799634034768,0.4400850234700204,0.023133375877472877,0.7744221061022053,0.14306953339432754,0.0,0.012842086617660084,1.801372048500319
NOVT,0.07431980420150928,0.27271172803366267,0.0554505979287629,0.5426355731207799,0.0653232714664491,0.09737303691617376,0.04032856954711013,1.3749706114417932
NOW,0.13164633227895767,0.5021122974114756,0.13483492749151496,0.5099470005376757,0.4100015062509414,0.2229251393282121,0.06713265227744067,2.0084850354828756
NSC,0.2358784893267652,0.6563135555752055,0.18479449411462018,0.2692545760014148,0.35804597701149427,0.0,0.06351136263153241,2.9096288673055897
NTAP,0.18046256847230677,0.903908343342881,1.1403846153846153,0.6072253534140257,0.22915398660986,0.15398660986001217,0.10958144691859928,10.40673076923077
NTRA,0.0902644406410267,0.28600192466134966,0.12155946024703153,0.9615438819452088,0.09336099315167991,0.2706328787878131,0.08679322065558569,1.4005639994557388
NTRS,0.21479273842500993,0.9268463699813754,0.13404178146150225,0.0456516498647624,0.6842970914127424,0.0,0.00980564288807205,13.669861628813312
NUE,0.05367144703637595,0.3697584320875114,0.08330149025601834,0.9256494986326345,0.0995260663507109,0.0,0.04968094804010939,1.6767290790982041
NVDA,0.5560253406070261,0.23940658501085574,0.7633333969089534,1.0441724733200195,0.47568283488779184,0.08565884652076058,0.5805863551302447,1.3147628947251309
NVR,0.1297773460743112,0.3401203360805063,0.3466653074140417,1.7626912051194057,0.10861337206007887,0.0,0.2287573865489258,1.515427819157648
NYT,0.12176672030834168,0.3188849851022158,0.16850555241767387,0.9425536103353587,0.2069047667932308,0.09357687550576688,0.1147716618453233,1.468180818404174
O,0.18412255797454224,0.44881337078394234,0.02684140537611602,0.0789797192720902,0.6948151077934183,0.0,0.0145419479404885,1.845791601370177
OC,0.05166782143917648,0.7000770416024653,0.1354788476511809,0.7783513097072419,0.17677917450262298,0.014847075126200138,0.040215716486902926,3.3688035297171037
OKLO,,0.034182839294792065,0.07157721462393561,,,,0.06913050219927679,1.0353926609357749
OKTA,0.08050702295306612,0.2791967044284243,0.033576225175025,0.3006179196704428,0.302843439534087,0.21891058581706063,0.02420185375901133,1.3873410487212459
ONTO,0.13604300566120506,0.11280541241630736,0.06510327532422153,0.42456628491038506,0.3265961245962499,0.13128703632780675,0.057759273501620315,1.1271484452171165
OPEN,0.29741477922672155,0.5824678022434566,1.2935323383084578,1.8159534690486083,0.23999084877602378,0.018073667353008464,0.540091400083091,2.3950248756218904
ORCL,0.21678078015296434,0.8785288754521534,0.6084299056280866,0.3409281246844578,0.3627415111761529,0.17177999616718062,0.07390666484518386,8.232409173145568
OTIS,0.09590464971242464,1.494790199943678,0.25667655786350146,1.3546418849150474,0.11059524634467466,0.01053288060425473,0.12991645545855626,1.9757047477744807
OXY,0.10971148057240772,0.5719715867246336,0.06574346450574457,0.25649157817214263,0.4877506599360904,0.0,0.028140070795619223,2.3362935005827827
PANW,0.12296264165265955,0.6681229375387042,0.1449184602014212,0.39113597611150225,0.4029713170308518,0.21516022339098845,0.04809511286806186,3.0131639486733808
PAYC,0.2209874738022128,0.7721320752233934,0.26185388391568004,0.27000671167436535,0.33089632987278844,0.13812935614368574,0.059668101122560435,4.388507074790644
PAYX,0.2974496114291868,0.7507863391310123,0.40147771317829456,0.33637203349412287,0.3411705583574134,0.0,0.10005373065847224,4.012621124031007
PCAR,0.08352317471031613,0.5655017795841774,0.12332848837209304,0.6415705450624998,0.15524102823714706,0.015661913601079987,0.053586008724247916,2.3015053986710963
PCG,0.10840184479647083,0.7702155905967757,0.08306699446834664,0.1760809541631653,0.34954882695007017,0.0,0.019087500264809938,4.351905347264904
PCTY,0.11988952816197543,0.7566661798721458,0.13631488465380653,0.27667155031492463,0.2406976684789179,0.13961712858356648,0.03317002162309856,4.10958081977496
PCVX,,0.10563999204720258,0.2854683095575887,,,,0.2553114396061967,1.1181179738671612
PENN,0.12111765550926591,0.8719206644006027,0.4597055616139586,0.48785786873182185,0.07300675190346215,0.0,0.059088201282545466,7.779989094874591
PEP,0.08772957146659568,0.8086853695099582,0.4038028030971283,0.8745425935064572,0.12868778280542986,0.008932659036465266,0.07672324695760668,5.263108889542291
PFE,0.12417903769635182,0.5831331667947732,0.0898630833988621,0.3006293235972329,0.18702759711724382,0.0,0.037331860107609534,2.4071418659512465
PFG,0.07584397299286422,0.9637019537080028,0.09972315485657066,0.045772043476923575,0.29033950913570766,0.0,0.0034715336292919985,28.72596538173495
PG,0.1895258886621423,0.5824915556052415,0.3055236783719685,0.6730282438054476,0.21139243510037492,2.4915760998528785e-05,0.1275562760019484,2.3952069466758474
PH,0.1779345088161209,0.5358038923170815,0.25814939336354337,0.6730182409981691,0.19022670025188917,0.012090680100755667,0.11975317013629891,2.155678994299079
PHM,0.1281617388864214,0.280522071097292,0.17086287859897262,0.9591947728618729,0.10809000001328561,0.0,0.12293207002074365,1.3898967012443628
PKG,0.08611349048312995,0.5713020372010629,0.16835580687255328,0.8381240967787049,0.17326154428042229,0.0,0.0721737914316349,2.3326446280991737
PL,0.8022045514368256,0.8355299794184445,1.3100816744590857,0.2685962820528487,0.4366272702752765,0.34689513757323864,0.21546915996180457,6.080135434190764
PLD,0.37863286844433536,0.4149967764760871,0.06256875646722969,0.08903715617770774,0.5697794810018103,0.0,0.03371239384169176,1.8559570928437477
PM,0.279177327297776,1.1160367131603672,1.135481288773264,0.587526197875262,0.30094961621728006,0.01859870104310175,0.16402399364023992,6.922653592155293
PNC,0.30291354604095416,0.8942835424323363,0.11549063299496574,0.04027218901898977,0.1897917658773107,0.0,0.012198991582573766,9.467227861681934
PODD,0.09124478416602046,0.5250752256770311,0.1630807814149947,0.8488277331995987,0.21022118828699088,0.11118496362763562,0.07745110330992978,2.105596620908131
POOL,0.0768337254385945,0.6731418047800876,0.3428906987594802,1.4586906246501086,0.069166687462992,0.0,0.11207663495421835,3.0594307091709703
PPG,0.0992755905511811,0.6335867499321206,0.19846366956302733,0.7183908045977011,0.12226771653543307,0.028094488188976377,0.07131867137297493,2.782772950510011
PRGO,0.3351437774799558,0.6560713281469678,0.48557315619144953,0.49830115287280907,0.05607674402200747,0.02243069760880299,0.16700253069641016,2.9075796286833593
PRU,0.05884095172277619,0.9540142683588803,0.11024107528207658,0.07854576472716933,0.10318557277783262,0.0,0.004621707550339907,23.85288858745915
PSA,0.3698810537812858,0.5377298699108558,0.1929415336811947,0.23871579649935248,0.6605253649738304,0.0,0.08829645036341946,2.185156174309006
PSX,0.03326131625067988,0.5895629750271444,0.15134224727597703,1.7966340933767644,0.03748413609717774,4.5325436635039584e-05,0.05975841476655809,2.5325679716770355
PVH,0.002826752474805032,0.5897354678537796,0.00527930221396824,0.7662186456638987,0.07602064758329422,0.0,0.0021659104528721856,2.4374517455084197
PYPL,0.15775352707102375,0.7473463634889551,0.25834320695102686,0.413755254262657,0.19341613408899072,0.0,0.06527135070410238,3.95798775671406
QBTS,14.441046081262456,0.06942792906412117,0.4166269668986072,0.026847183868322463,2.927644690283483,2.063448163663725,0.38770141939457076,1.0746077936707226
QCOM,0.1251241983560654,0.5770895239614702,0.26129397340375365,0.8831541790479229,0.31641224821605995,0.20418209737151116,0.1105039586781804,2.3645666320852587
QS,,0.10639633193594647,0.37216428437611476,,,,0.3325673696409297,1.1190643410925658
QSR,0.1139495442018232,0.7985945734920945,0.2958172812328013,0.3682998243216865,0.18168327326690692,0.0,0.041967597111067734,7.048706659328563
RARE,0.8543833580980683,1.0476501305483028,7.1875,0.43929503916449086,0.6924219910846954,1.1144130757800892,0.37532637075718017,19.15
RBLX,0.2177785284316634,0.9607643224662498,2.6998737591385202,0.5117181769650642,0.36731198590915415,0.32056653739016316,0.1114412315511852,24.226883726589673
RCL,0.23797044884304433,0.7538383911194406,0.4252266613529939,0.4309329873375141,0.36046835795929744,0.0,0.10254931641798218,4.146557736375411
RDW,0.6755063644034696,0.2153605904755727,0.2137250758479117,0.2314349850980273,0.5287449199567059,0.05892104800212296,0.15633580537933955,1.3670897420416295
REGN,0.31408571488332204,0.2293416702211856,0.14412497720503312,0.3536331292669637,0.3471334249001248,0.4078812513508426,0.11107111421224053,1.2975918917103102
RF,0.4319775596072931,0.8797146347299356,0.11321745523289398,0.03142670041683983,0.4369865758365057,0.0,0.013575629352575969,8.339757391167359
RGTI,30.503668171557564,0.18058760167663307,0.39584473790688013,0.01063347805344943,8.259452595936795,8.65476862302483,0.32436008605196126,1.2203867088735059
RH,0.03628018430392937,0.9874682311387573,2.0591914191419143,0.7112783851802528,0.1314831419121649,0.0,0.025805310905740834,79.79719471947195
RHP,0.09445837719790103,0.8039572683740314,0.3245009011507001,0.4169203532721811,0.229187046794779,0.0,0.03938161999086583,8.239907378771235
RJF,0.134175465057818,0.8582794967698062,0.17075901783571942,0.18034682080924855,0.15296631473102063,0.0,0.024198118553779895,7.056706390466288
RKLB,0.3293607998683946,0.25925132438336695,0.11511370882781002,0.25889640598878544,0.2750436607571631,0.4498445494259712,0.08527032735951899,1.3499855388435953
RKT,0.544,0.6226744665073741,0.0029696916761289193,0.002059817088242564,31.416,0.0,0.0011205404960039549,2.6502314612629925
RL,0.10494420115835569,0.6326962098959885,0.287000193162063,1.0044981766066436,0.1744737957338607,0.0,0.10541625870900911,2.722542012748696
RLI,0.21426196102096842,0.7114014378998833,0.2268237022240518,0.30551850641225187,0.32628842868435143,0.0,0.0654609943120864,3.4650207288735326
RMD,0.2721791677831587,0.269932279970459,0.23471114180143998,0.6295670221793893,0.3403569186334253,0.06437290129445719,0.17135502816050763,1.369735947179717
RNG,0.01725190863975076,1.262356939630296,0.0737792861648748,1.6977511973026518,0.245483952794713,0.1260338382484965,0.029289448548892812,2.5189715006656814
ROK,0.10417166147206905,0.6743025225064623,0.2378215654077723,0.7435600320884215,0.1850875089906497,0.08139534883720931,0.07745788394687583,3.0703338806787084
ROP,0.1944068332806074,0.4250079532637302,0.07727284158639941,0.22854787864765597,0.32145523568490986,0.1078772540335337,0.044431269340891345,1.7391544903553555
ROST,0.09428533162635695,0.6020613764320535,0.3466769714080598,1.4631772985805858,0.13304653305441855,0.0,0.13795615682482765,2.512950341522338
RPM,0.09341126466977111,0.6289384099612793,0.2386838920396651,0.9481343048932035,0.10419464170520101,0.012844781329466063,0.08856642449686848,2.694970395334232
RRC,0.21120874076998505,0.41812028324639294,0.15236689165048312,0.41977052385707897,0.3759648083864145,0.0,0.08865920375621063,1.7185682387747558
RSG,0.11241919377726389,0.6517488215096316,0.17872660427807488,0.553657684921143,0.22578441162558469,0.0,0.06224175056742129,2.87149064171123
RTX,0.07597936864440256,0.6075614189935644,0.10318032033105985,0.5179069318852694,0.11926232746069546,0.03168064286762299,0.03935024170120237,2.622101310445245
SAIC,0.049297714128339304,0.7198356369069854,0.23866666666666667,1.3563690698543145,0.08386119526301294,0.0017901404571743322,0.06686589465819948,3.5693333333333332
SBUX,0.04992416174524801,1.2526319734413502,0.22928142677173136,1.1612975761796644,0.127674508664924,0.0,0.05797680802755804,3.9547093841859544
SCHW,0.37005141925504786,0.8993370604588642,0.179099645928174,0.0487194370614772,0.38923958028510514,0.0,0.01802869682990662,9.934142640364188
SERV,38.23500565824218,0.04624596534067889,0.28898855005360036,0.007208681961435863,30.268200678989064,17.0754432289702,0.27562399558396855,1.0484883561800058
SFM,0.05946633486858459,0.6626130264900932,0.37323049247580664,2.1175528398766037,0.08130650377764018,0.0,0.12592310627802442,2.963955571837266
SHEN,0.09205709591062276,0.5390409689956153,0.03740194803941493,0.18728339793234322,0.2822324188076702,0.0,0.01724076572592505,2.1693901903192954
SHW,0.1089533941622869,0.8224711119347379,0.5585759954765892,0.9101448939644887,0.14641367930330912,0.0,0.09916337537690575,5.632886066589827
SIG,0.04320770224257367,0.6696628080845416,0.14973044451225714,1.1447388316728548,0.09962428085006457,0.0,0.04946153458443238,3.0272098464042316
SIRI,0.0940640336527226,0.575467195359254,0.06961861108708813,0.3142049418071006,0.22178078990418323,0.03073147931759757,0.02955538421999486,2.355530571650956
SITE,0.03685597687468117,0.4772021369114176,0.10450819672131148,1.4612995403155673,0.06387094031627275,0.0,0.05385762206485278,1.9404532304725168
SITM,0.13133839466111552,0.10698780179794685,0.03710747961826079,0.252305748285895,0.2668034041511051,0.36396559113451293,0.03313743194364095,1.1198055323469835
SJM,0.1410481200077927,0.6536755621096264,0.2023476802683063,0.4968371547488229,0.13871030586401714,0.0,0.07007794662734224,2.887465886298622
SLB,0.0944886299988798,0.5026062550120288,0.1292274694549772,0.6507982795071808,0.18172398342108212,0.0198554945670438,0.061493037836261574,2.1014975678884675
SLDP,4.438313330574332,0.08551677463018467,0.23218443892769855,0.04778594218311902,3.3748563020186695,3.334390950475928,0.21208898420539143,1.0947501106556587
SM,0.20545339251743816,0.4801685939695234,0.13471933471933473,0.3408624229979466,0.6376030437539633,0.0,0.07003134118664217,1.9237006237006238
SMR,11.302582674163729,0.21165200720418662,0.30439897299974933,0.022285828368183776,14.600527335684108,1.4464246005273356,0.25188741759362043,1.2084723242938946
SNA,0.19722270708481215,0.29189401233907497,0.17143194308641557,0.6129239328126672,0.20979034541610908,0.014041620604720622,0.12088251726638376,1.4181698641221887
SNOW,0.28429362763789334,0.7893125591637334,0.6920714182512153,0.5128878800371639,0.26087875479350103,0.4204728235551819,0.145810755987274,4.746367396323064
SPB,0.03556425774296903,0.43493312818084984,0.052311881447347754,0.8311634512960114,0.0724813100747597,0.008259166963332147,0.029559711208427035,1.7697020474420064
SPCE,180.6392487046632,0.6589004443592276,1.018042516535019,0.0019223610179050997,155.53238341968913,52.11528497409326,0.34725385001350884,2.9316954052357245
SPG,0.8428180981867404,0.834868835913965,1.0299239593661462,0.15673624491232505,0.649940725948051,0.0,0.13210014385393695,7.7965392717886255
STE,0.11258161210290657,0.3479964296171477,0.09307940373186258,0.5380523003729941,0.21029102401953287,0.01971750237887431,0.06057479537166899,1.5366028586766978
STLD,0.06522651317098635,0.45611871779037233,0.1323624997236854,1.1069929682370896,0.07974734082278731,0.0,0.0722052914229058,1.8331412714400575
STT,0.21120195065978198,0.9239414610692069,0.11690683180500973,0.03809346887148372,0.8532702237521514,0.0,0.008045414933055045,14.530864197530864
STX,0.16148180718918326,1.0564626698242552,3.2428256070640176,1.133865137729029,0.1190502363416511,0.07958667692645927,0.18309859154929578,17.71081677704194
SUI,0.08971857248167903,0.41479210087120394,0.02974367821049151,0.18415063603478427,0.37474524088287586,0.0,0.016521732186634087,1.8002760167335143
SWK,0.02656241738486755,0.5737748132387485,0.04438627879751728,0.7122299787701766,0.06418865330724899,0.021242002855178976,0.018918549970108785,2.3461776334680713
SYF,0.1923535145673129,0.8592216297913431,0.21185733031134438,0.15505268902976616,0.533466912162894,0.0,0.029824929677988162,7.103363950852916
